circuitID59,lng,-8.67325 .
circuitID59,url,<http://en.wikipedia.org/wiki/Circuito_da_Boavista> .
circuitID60,circuitId,circuitID60 .
circuitID60,circuitRef,riverside .
circuitID60,name,Riverside International Raceway .
circuitID60,location,California .
circuitID60,country,USA .
circuitID60,lat,33.937 .
circuitID60,lng,-117.273 .
circuitID60,url,<http://en.wikipedia.org/wiki/Riverside_International_Raceway> .
circuitID61,circuitId,circuitID61 .
circuitID61,circuitRef,avus .
circuitID61,name,AVUS .
circuitID61,location,Berlin .
circuitID61,country,Germany .
circuitID61,lat,52.4806 .
circuitID61,lng,13.2514 .
circuitID61,url,<http://en.wikipedia.org/wiki/AVUS> .
circuitID62,circuitId,circuitID62 .
circuitID62,circuitRef,monsanto .
circuitID62,name,Monsanto Park Circuit .
circuitID62,location,Lisbon .
circuitID62,country,Portugal .
circuitID62,lat,38.7197 .
circuitID62,lng,-9.20306 .
circuitID62,url,<http://en.wikipedia.org/wiki/Monsanto_Park_Circuit> .
circuitID63,circuitId,circuitID63 .
circuitID63,circuitRef,sebring .
circuitID63,name,Sebring International Raceway .
circuitID63,location,Florida .
circuitID63,country,USA .
circuitID63,lat,27.4547 .
circuitID63,lng,-81.3483 .
circuitID63,url,<http://en.wikipedia.org/wiki/Sebring_Raceway> .
circuitID64,circuitId,circuitID64 .
circuitID64,circuitRef,ain-diab .
circuitID64,name,Ain Diab .
circuitID64,location,Casablanca .
circuitID64,country,Morocco .
circuitID64,lat,33.5786 .
circuitID64,lng,-7.6875 .
circuitID64,url,<http://en.wikipedia.org/wiki/Ain-Diab_Circuit> .
circuitID65,circuitId,circuitID65 .
circuitID65,circuitRef,pescara .
circuitID65,name,Pescara Circuit .
circuitID65,location,Pescara .
circuitID65,country,Italy .
circuitID65,lat,42.475 .
circuitID65,lng,14.1508 .
circuitID65,url,<http://en.wikipedia.org/wiki/Pescara_Circuit> .
circuitID66,circuitId,circuitID66 .
circuitID66,circuitRef,bremgarten .
circuitID66,name,Circuit Bremgarten .
circuitID66,location,Bern .
