consID61,url,<http://en.wikipedia.org/wiki/Kauhsen> .
consID62,constructorId,consID62 .
consID62,constructorRef,rebaque .
consID62,name,Rebaque .
consID62,nationality,Mexican .
consID62,url,<http://en.wikipedia.org/wiki/Rebaque> .
consID63,constructorId,consID63 .
consID63,constructorRef,surtees .
consID63,name,Surtees .
consID63,nationality,British .
consID63,url,<http://en.wikipedia.org/wiki/Surtees> .
consID64,constructorId,consID64 .
consID64,constructorRef,hesketh .
consID64,name,Hesketh .
consID64,nationality,British .
consID64,url,<http://en.wikipedia.org/wiki/Hesketh_Racing> .
consID65,constructorId,consID65 .
consID65,constructorRef,martini .
consID65,name,Martini .
consID65,nationality,French .
consID65,url,<http://en.wikipedia.org/wiki/Martini_(cars)> .
consID66,constructorId,consID66 .
consID66,constructorRef,brm .
consID66,name,BRM .
consID66,nationality,British .
consID66,url,<http://en.wikipedia.org/wiki/BRM> .
consID67,constructorId,consID67 .
consID67,constructorRef,penske .
consID67,name,Penske .
consID67,nationality,American .
consID67,url,<http://en.wikipedia.org/wiki/Penske_Racing> .
consID68,constructorId,consID68 .
consID68,constructorRef,lec .
consID68,name,LEC .
consID68,nationality,British .
consID68,url,<http://en.wikipedia.org/wiki/LEC_(Formula_One)> .
consID69,constructorId,consID69 .
consID69,constructorRef,mcguire .
consID69,name,McGuire .
consID69,nationality,Australian .
consID69,url,<http://en.wikipedia.org/wiki/McGuire_(Formula_One)> .
consID70,constructorId,consID70 .
consID70,constructorRef,boro .
consID70,name,Boro .
consID70,nationality,Dutch .
consID70,url,<http://en.wikipedia.org/wiki/Boro_(Formula_One)> .
consID71,constructorId,consID71 .
consID71,constructorRef,apollon .
consID71,name,Apollon .
consID71,nationality,Swiss .
consID71,url,<http://en.wikipedia.org/wiki/Apollon_(Formula_One)> .
consID72,constructorId,consID72 .
consID72,constructorRef,kojima .
consID72,name,Kojima .
consID72,nationality,Japanese .
consID72,url,<http://en.wikipedia.org/wiki/Kojima_Engineering> .
consID73,constructorId,consID73 .
consID73,constructorRef,parnelli .
consID73,name,Parnelli .
consID73,nationality,American .
consID73,url,<http://en.wikipedia.org/wiki/Parnelli> .
consID74,constructorId,consID74 .
consID74,constructorRef,maki .
consID74,name,Maki .
consID74,nationality,Japanese .
consID74,url,<http://en.wikipedia.org/wiki/Maki_(cars)> .
consID75,constructorId,consID75 .
consID75,constructorRef,hill .
consID75,name,Embassy Hill .
consID75,nationality,British .
consID75,url,<http://en.wikipedia.org/wiki/Hill_(constructor)> .
consID76,constructorId,consID76 .
consID76,constructorRef,lyncar .
consID76,name,Lyncar .
consID76,nationality,British .
consID76,url,<http://en.wikipedia.org/wiki/Lyncar> .
consID77,constructorId,consID77 .
consID77,constructorRef,trojan .
consID77,name,Trojan .
consID77,nationality,British .
consID77,url,<http://en.wikipedia.org/wiki/Trojan_(Racing_team)> .
consID78,constructorId,consID78 .
consID78,constructorRef,amon .
consID78,name,Amon .
consID78,nationality,New Zealand .
consID78,url,<http://en.wikipedia.org/wiki/Amon_(Formula_One_team)> .
consID79,constructorId,consID79 .
consID79,constructorRef,token .
consID79,name,Token .
consID79,nationality,British .
consID79,url,<http://en.wikipedia.org/wiki/Token_(Racing_team)> .
consID80,constructorId,consID80 .
consID80,constructorRef,iso_marlboro .
consID80,name,Iso Marlboro .
consID80,nationality,British .
consID80,url,<http://en.wikipedia.org/wiki/Iso_Marlboro> .
consID81,constructorId,consID81 .
consID81,constructorRef,tecno .
consID81,name,Tecno .
consID81,nationality,Italian .
consID81,url,<http://en.wikipedia.org/wiki/Tecno> .
consID82,constructorId,consID82 .
consID82,constructorRef,matra .
consID82,name,Matra .
consID82,nationality,French .
consID82,url,<http://en.wikipedia.org/wiki/Matra> .
consID83,constructorId,consID83 .
consID83,constructorRef,politoys .
consID83,name,Politoys .
consID83,nationality,British .
consID83,url,<http://en.wikipedia.org/wiki/Frank_Williams_Racing_Cars> .
consID84,constructorId,consID84 .
consID84,constructorRef,connew .
consID84,name,Connew .
consID84,nationality,British .
consID84,url,<http://en.wikipedia.org/wiki/Connew> .
consID85,constructorId,consID85 .
consID85,constructorRef,bellasi .
consID85,name,Bellasi .
consID85,nationality,Swiss .
consID85,url,<http://en.wikipedia.org/wiki/Bellasi> .
consID86,constructorId,consID86 .
consID86,constructorRef,tomaso .
consID86,name,De Tomaso .
consID86,nationality,Italian .
consID86,url,<http://en.wikipedia.org/wiki/De_Tomaso> .
consID87,constructorId,consID87 .
consID87,constructorRef,cooper .
consID87,name,Cooper .
consID87,nationality,British .
consID87,url,<http://en.wikipedia.org/wiki/Cooper_Car_Company> .
consID88,constructorId,consID88 .
consID88,constructorRef,eagle .
consID88,name,Eagle .
consID88,nationality,American .
consID88,url,<http://en.wikipedia.org/wiki/Anglo_American_Racers> .
consID89,constructorId,consID89 .
consID89,constructorRef,lds .
consID89,name,LDS .
consID89,nationality,South African .
consID89,url,<http://en.wikipedia.org/wiki/LDS_(automobile)> .
consID90,constructorId,consID90 .
consID90,constructorRef,protos .
consID90,name,Protos .
consID90,nationality,British .
consID90,url,<http://en.wikipedia.org/wiki/Protos_(constructor)> .
consID91,constructorId,consID91 .
consID91,constructorRef,shannon .
consID91,name,Shannon .
consID91,nationality,British .
consID91,url,<http://en.wikipedia.org/wiki/Shannon_(Formula_One)> .
consID92,constructorId,consID92 .
consID92,constructorRef,scirocco .
consID92,name,Scirocco .
consID92,nationality,British .
consID92,url,<http://en.wikipedia.org/wiki/Scirocco-Powell> .
consID93,constructorId,consID93 .
consID93,constructorRef,re .
consID93,name,RE .
consID93,nationality,Rhodesian .
consID93,url,<http://en.wikipedia.org/wiki/RE_%28automobile%29> .
consID94,constructorId,consID94 .
consID94,constructorRef,brp .
consID94,name,BRP .
consID94,nationality,British .
consID94,url,<http://en.wikipedia.org/wiki/British_Racing_Partnership> .
consID95,constructorId,consID95 .
consID95,constructorRef,porsche .
consID95,name,Porsche .
consID95,nationality,German .
consID95,url,<http://en.wikipedia.org/wiki/Porsche_in_Formula_One> .
consID96,constructorId,consID96 .
consID96,constructorRef,derrington .
consID96,name,Derrington .
consID96,nationality,British .
consID96,url,<http://en.wikipedia.org/wiki/Derrington-Francis> .
consID97,constructorId,consID97 .
consID97,constructorRef,gilby .
consID97,name,Gilby .
consID97,nationality,British .
consID97,url,<http://en.wikipedia.org/wiki/Gilby> .
consID98,constructorId,consID98 .
consID98,constructorRef,stebro .
consID98,name,Stebro .
consID98,nationality,Canadian .
consID98,url,<http://en.wikipedia.org/wiki/Stebro> .
consID99,constructorId,consID99 .
consID99,constructorRef,emeryson .
consID99,name,Emeryson .
consID99,nationality,British .
consID99,url,<http://en.wikipedia.org/wiki/Emeryson> .
consID100,constructorId,consID100 .
consID100,constructorRef,enb .
consID100,name,ENB .
consID100,nationality,Belgium .
consID100,url,<http://en.wikipedia.org/wiki/Ecurie_Nationale_Belge> .
consID101,constructorId,consID101 .
consID101,constructorRef,jbw .
consID101,name,JBW .
consID101,nationality,British .
consID101,url,<http://en.wikipedia.org/wiki/JBW> .
consID102,constructorId,consID102 .
consID102,constructorRef,ferguson .
consID102,name,Ferguson .
consID102,nationality,British .
consID102,url,<http://en.wikipedia.org/wiki/Ferguson_Research_Ltd.> .
consID103,constructorId,consID103 .
consID103,constructorRef,mbm .
consID103,name,MBM .
consID103,nationality,Swiss .
consID103,url,<http://en.wikipedia.org/wiki/Monteverdi_Basel_Motors> .
consID104,constructorId,consID104 .
consID104,constructorRef,behra-porsche .
consID104,name,Behra-Porsche .
consID104,nationality,Italian .
consID104,url,<http://en.wikipedia.org/wiki/Behra-Porsche> .
consID105,constructorId,consID105 .
consID105,constructorRef,maserati .
consID105,name,Maserati .
consID105,nationality,Italian .
consID105,url,<http://en.wikipedia.org/wiki/Maserati> .
consID106,constructorId,consID106 .
consID106,constructorRef,scarab .
consID106,name,Scarab .
consID106,nationality,American .
