constructorResultsId,raceId,constructorId,points,status
consResID698,raceID84,consID1,16,NULL
consResID699,raceID84,consID4,13,NULL
consResID700,raceID84,consID16,4,NULL
consResID701,raceID84,consID7,3,NULL
consResID702,raceID84,consID9,3,NULL
consResID703,raceID84,consID6,0,NULL
consResID704,raceID84,consID15,0,NULL
consResID705,raceID84,consID18,0,NULL
consResID706,raceID84,consID17,0,NULL
consResID707,raceID84,consID3,0,NULL
consResID708,raceID85,consID1,15,NULL
consResID709,raceID85,consID4,14,NULL
consResID710,raceID85,consID7,7,NULL
consResID711,raceID85,consID3,2,NULL
consResID712,raceID85,consID16,1,NULL
consResID713,raceID85,consID15,0,NULL
consResID714,raceID85,consID6,0,NULL
consResID715,raceID85,consID9,0,NULL
consResID716,raceID85,consID17,0,NULL
consResID717,raceID85,consID18,0,NULL
consResID718,raceID86,consID1,10,NULL
consResID719,raceID86,consID4,8,NULL
consResID720,raceID86,consID16,6,NULL
consResID721,raceID86,consID3,5,NULL
consResID722,raceID86,consID6,4,NULL
consResID723,raceID86,consID15,3,NULL
consResID724,raceID86,consID7,2,NULL
consResID725,raceID86,consID17,1,NULL
consResID726,raceID86,consID9,0,NULL
consResID727,raceID86,consID18,0,NULL
consResID728,raceID87,consID1,18,NULL
consResID729,raceID87,consID4,10,NULL
consResID730,raceID87,consID6,8,NULL
consResID731,raceID87,consID16,2,NULL
consResID732,raceID87,consID7,1,NULL
consResID733,raceID87,consID9,0,NULL
consResID734,raceID87,consID15,0,NULL
consResID735,raceID87,consID18,0,NULL
consResID736,raceID87,consID17,0,NULL
consResID737,raceID87,consID3,0,NULL
consResID738,raceID88,consID1,10,NULL
consResID739,raceID88,consID4,14,NULL
consResID740,raceID88,consID3,5,NULL
consResID741,raceID88,consID16,4,NULL
consResID742,raceID88,consID9,3,NULL
consResID743,raceID88,consID6,2,NULL
consResID744,raceID88,consID7,1,NULL
consResID745,raceID88,consID15,0,NULL
consResID746,raceID88,consID17,0,NULL
consResID747,raceID88,consID18,0,NULL
consResID748,raceID89,consID4,15,NULL
consResID749,raceID89,consID1,8,NULL
consResID750,raceID89,consID7,6,NULL
consResID751,raceID89,consID9,4,NULL
consResID752,raceID89,consID15,3,NULL
consResID753,raceID89,consID3,2,NULL
consResID754,raceID89,consID16,1,NULL
consResID755,raceID89,consID17,0,NULL
consResID756,raceID89,consID6,0,NULL
consResID757,raceID89,consID18,0,NULL
consResID758,raceID90,consID6,18,NULL
consResID759,raceID90,consID4,8,NULL
consResID760,raceID90,consID3,9,NULL
consResID761,raceID90,consID16,3,NULL
consResID762,raceID90,consID1,1,NULL
consResID763,raceID90,consID15,0,NULL
consResID764,raceID90,consID19,0,NULL
consResID765,raceID90,consID7,0,NULL
consResID766,raceID90,consID17,0,NULL
consResID767,raceID90,consID18,0,NULL
consResID768,raceID91,consID6,15,NULL
consResID769,raceID91,consID3,8,NULL
consResID770,raceID91,consID16,6,NULL
consResID771,raceID91,consID4,6,NULL
consResID772,raceID91,consID1,3,NULL
consResID773,raceID91,consID15,1,NULL
consResID774,raceID91,consID7,0,NULL
consResID775,raceID91,consID19,0,NULL
consResID776,raceID91,consID17,0,NULL
consResID777,raceID91,consID18,0,NULL
consResID778,raceID92,consID6,18,NULL
consResID779,raceID92,consID16,10,NULL
consResID780,raceID92,consID4,8,NULL
consResID781,raceID92,consID3,2,NULL
consResID782,raceID92,consID19,1,NULL
consResID783,raceID92,consID7,0,NULL
consResID784,raceID92,consID15,0,NULL
consResID785,raceID92,consID17,0,NULL
consResID786,raceID92,consID18,0,NULL
consResID787,raceID92,consID1,0,NULL
consResID788,raceID93,consID6,13,NULL
consResID789,raceID93,consID16,8,NULL
consResID790,raceID93,consID3,8,NULL
consResID791,raceID93,consID4,9,NULL
consResID792,raceID93,consID1,1,NULL
consResID793,raceID93,consID15,0,NULL
consResID794,raceID93,consID7,0,NULL
consResID795,raceID93,consID19,0,NULL
consResID796,raceID93,consID18,0,NULL
consResID797,raceID93,consID17,0,NULL
consResID798,raceID94,consID6,18,NULL
consResID799,raceID94,consID4,11,NULL
consResID800,raceID94,consID16,5,NULL
consResID801,raceID94,consID3,3,NULL
consResID802,raceID94,consID15,2,NULL
consResID803,raceID94,consID1,0,NULL
consResID804,raceID94,consID19,0,NULL
consResID805,raceID94,consID7,0,NULL
consResID806,raceID94,consID17,0,NULL
consResID807,raceID94,consID18,0,NULL
consResID808,raceID95,consID4,10,NULL
consResID809,raceID95,consID16,8,NULL
consResID810,raceID95,consID6,6,NULL
consResID811,raceID95,consID3,5,NULL
consResID812,raceID95,consID15,4,NULL
consResID813,raceID95,consID7,4,NULL
consResID814,raceID95,consID17,2,NULL
consResID815,raceID95,consID18,0,NULL
consResID816,raceID95,consID1,0,NULL
consResID817,raceID95,consID19,0,NULL
consResID818,raceID96,consID6,18,NULL
consResID819,raceID96,consID16,6,NULL
consResID820,raceID96,consID4,9,NULL
consResID821,raceID96,consID15,3,NULL
consResID822,raceID96,consID19,2,NULL
consResID823,raceID96,consID3,1,NULL
consResID824,raceID96,consID17,0,NULL
consResID825,raceID96,consID7,0,NULL
consResID826,raceID96,consID18,0,NULL
consResID827,raceID96,consID1,0,NULL
consResID828,raceID97,consID6,18,NULL
consResID829,raceID97,consID16,6,NULL
consResID830,raceID97,consID15,5,NULL
consResID831,raceID97,consID1,7,NULL
consResID832,raceID97,consID17,3,NULL
consResID833,raceID97,consID19,0,NULL
consResID834,raceID97,consID18,0,NULL
consResID835,raceID97,consID4,0,NULL
consResID836,raceID97,consID3,0,NULL
consResID837,raceID97,consID7,0,NULL
consResID838,raceID98,consID6,18,NULL
consResID839,raceID98,consID16,6,NULL
consResID840,raceID98,consID4,5,NULL
consResID841,raceID98,consID7,4,NULL
consResID842,raceID98,consID1,5,NULL
consResID843,raceID98,consID18,1,NULL
consResID844,raceID98,consID15,0,NULL
consResID845,raceID98,consID19,0,NULL
consResID846,raceID98,consID3,0,NULL
consResID847,raceID98,consID17,0,NULL
consResID848,raceID99,consID6,16,NULL
consResID849,raceID99,consID4,13,NULL
consResID850,raceID99,consID16,4,NULL
consResID851,raceID99,consID1,5,NULL
consResID852,raceID99,consID3,1,NULL
consResID853,raceID99,consID19,0,NULL
consResID854,raceID99,consID15,0,NULL
consResID855,raceID99,consID7,0,NULL
consResID856,raceID99,consID17,0,NULL
consResID857,raceID99,consID18,0,NULL
consResID858,raceID100,consID6,16,NULL
consResID859,raceID100,consID1,10,NULL
consResID860,raceID100,consID16,5,NULL
consResID861,raceID100,consID3,4,NULL
consResID862,raceID100,consID15,3,NULL
consResID863,raceID100,consID19,1,NULL
consResID864,raceID100,consID4,0,NULL
consResID865,raceID100,consID7,0,NULL
consResID866,raceID100,consID17,0,NULL
consResID867,raceID100,consID18,0,NULL
consResID868,raceID101,consID6,10,NULL
consResID869,raceID101,consID16,9,NULL
consResID870,raceID101,consID4,6,NULL
consResID871,raceID101,consID1,5,NULL
consResID872,raceID101,consID3,6,NULL
consResID873,raceID101,consID19,3,NULL
consResID874,raceID101,consID15,0,NULL
consResID875,raceID101,consID7,0,NULL
consResID876,raceID101,consID17,0,NULL
consResID877,raceID101,consID18,0,NULL
consResID878,raceID102,consID6,18,NULL
consResID879,raceID102,consID4,6,NULL
consResID880,raceID102,consID3,7,NULL
consResID881,raceID102,consID16,7,NULL
consResID882,raceID102,consID15,1,NULL
consResID883,raceID102,consID1,0,NULL
consResID884,raceID102,consID19,0,NULL
consResID885,raceID102,consID7,0,NULL
consResID886,raceID102,consID17,0,NULL
consResID887,raceID102,consID18,0,NULL
consResID888,raceID103,consID1,12,NULL
consResID889,raceID103,consID6,14,NULL
consResID890,raceID103,consID15,9,NULL
consResID891,raceID103,consID19,3,NULL
consResID892,raceID103,consID7,1,NULL
consResID893,raceID103,consID4,0,NULL
consResID894,raceID103,consID17,0,NULL
consResID895,raceID103,consID3,0,NULL
consResID896,raceID103,consID16,0,NULL
consResID897,raceID103,consID18,0,NULL
consResID898,raceID104,consID6,18,NULL
consResID899,raceID104,consID16,11,NULL
consResID900,raceID104,consID3,6,NULL
consResID901,raceID104,consID1,3,NULL
consResID902,raceID104,consID15,1,NULL
consResID903,raceID104,consID19,0,NULL
consResID904,raceID104,consID4,0,NULL
consResID905,raceID104,consID7,0,NULL
consResID906,raceID104,consID17,0,NULL
consResID907,raceID104,consID18,0,NULL
consResID908,raceID105,consID6,10,NULL
consResID909,raceID105,consID16,11,NULL
consResID910,raceID105,consID1,6,NULL
consResID911,raceID105,consID4,5,NULL
consResID912,raceID105,consID3,4,NULL
consResID913,raceID105,consID15,3,NULL
consResID914,raceID105,consID19,0,NULL
consResID915,raceID105,consID17,0,NULL
consResID916,raceID105,consID7,0,NULL
consResID917,raceID105,consID18,0,NULL
consResID918,raceID106,consID6,10,NULL
consResID919,raceID106,consID3,10,NULL
consResID920,raceID106,consID16,11,NULL
consResID921,raceID106,consID4,4,NULL
consResID922,raceID106,consID1,3,NULL
consResID923,raceID106,consID15,1,NULL
consResID924,raceID106,consID7,0,NULL
consResID925,raceID106,consID19,0,NULL
consResID926,raceID106,consID17,0,NULL
consResID927,raceID106,consID18,0,NULL
consResID928,raceID107,consID3,14,NULL
consResID929,raceID107,consID1,8,NULL
consResID930,raceID107,consID6,8,NULL
consResID931,raceID107,consID4,5,NULL
consResID932,raceID107,consID16,3,NULL
consResID933,raceID107,consID15,1,NULL
consResID934,raceID107,consID7,0,NULL
consResID935,raceID107,consID19,0,NULL
consResID936,raceID107,consID17,0,NULL
consResID937,raceID107,consID18,0,NULL
consResID938,raceID108,consID1,16,NULL
consResID939,raceID108,consID3,9,NULL
consResID940,raceID108,consID6,5,NULL
consResID941,raceID108,consID4,6,NULL
consResID942,raceID108,consID15,3,NULL
consResID943,raceID108,consID16,0,NULL
consResID944,raceID108,consID18,0,NULL
consResID945,raceID108,consID17,0,NULL
consResID946,raceID108,consID19,0,NULL
consResID947,raceID108,consID7,0,NULL
consResID948,raceID109,consID1,10,NULL
consResID949,raceID109,consID6,11,NULL
consResID950,raceID109,consID4,10,NULL
consResID951,raceID109,consID3,5,NULL
consResID952,raceID109,consID16,2,NULL
consResID953,raceID109,consID15,1,NULL
consResID954,raceID109,consID17,0,NULL
consResID955,raceID109,consID7,0,NULL
consResID956,raceID109,consID18,0,NULL
consResID957,raceID109,consID19,0,NULL
consResID958,raceID110,consID17,10,NULL
consResID959,raceID110,consID1,13,NULL
consResID960,raceID110,consID4,7,NULL
consResID961,raceID110,consID15,4,NULL
consResID962,raceID110,consID16,3,NULL
consResID963,raceID110,consID3,2,NULL
consResID964,raceID110,consID19,0,NULL
consResID965,raceID110,consID7,0,NULL
consResID966,raceID110,consID6,0,NULL
consResID967,raceID110,consID18,0,NULL
consResID968,raceID111,consID6,16,NULL
consResID969,raceID111,consID1,12,NULL
consResID970,raceID111,consID3,7,NULL
consResID971,raceID111,consID4,3,NULL
consResID972,raceID111,consID16,1,NULL
consResID973,raceID111,consID7,0,NULL
consResID974,raceID111,consID15,0,NULL
consResID975,raceID111,consID19,0,NULL
consResID976,raceID111,consID17,0,NULL
consResID977,raceID111,consID18,0,NULL
consResID978,raceID112,consID6,16,NULL
consResID979,raceID112,consID4,8,NULL
consResID980,raceID112,consID3,9,NULL
consResID981,raceID112,consID7,3,NULL
consResID982,raceID112,consID19,2,NULL
consResID983,raceID112,consID17,1,NULL
consResID984,raceID112,consID16,0,NULL
consResID985,raceID112,consID15,0,NULL
consResID986,raceID112,consID18,0,NULL
consResID987,raceID112,consID1,0,NULL
consResID988,raceID113,consID6,16,NULL
consResID989,raceID113,consID1,12,NULL
consResID990,raceID113,consID16,5,NULL
consResID991,raceID113,consID3,3,NULL
consResID992,raceID113,consID19,2,NULL
consResID993,raceID113,consID4,1,NULL
consResID994,raceID113,consID7,0,NULL
consResID995,raceID113,consID17,0,NULL
consResID996,raceID113,consID18,0,NULL
consResID997,raceID113,consID15,0,NULL
consResID998,raceID114,consID3,15,NULL
consResID999,raceID114,consID1,10,NULL
consResID1000,raceID114,consID6,7,NULL
consResID1001,raceID114,consID4,7,NULL
consResID1002,raceID114,consID7,0,NULL
consResID1003,raceID114,consID17,0,NULL
consResID1004,raceID114,consID15,0,NULL
consResID1005,raceID114,consID16,0,NULL
consResID1006,raceID114,consID18,0,NULL
consResID1007,raceID114,consID19,0,NULL
consResID1008,raceID115,consID6,14,NULL
consResID1009,raceID115,consID3,14,NULL
consResID1010,raceID115,consID4,5,NULL
consResID1011,raceID115,consID1,3,NULL
consResID1012,raceID115,consID19,2,NULL
consResID1013,raceID115,consID7,1,NULL
consResID1014,raceID115,consID18,0,NULL
consResID1015,raceID115,consID16,0,NULL
consResID1016,raceID115,consID15,0,NULL
consResID1017,raceID115,consID17,0,NULL
consResID1018,raceID116,consID3,18,NULL
consResID1019,raceID116,consID6,10,NULL
consResID1020,raceID116,consID4,5,NULL
consResID1021,raceID116,consID19,3,NULL
consResID1022,raceID116,consID16,2,NULL
consResID1023,raceID116,consID15,1,NULL
consResID1024,raceID116,consID17,0,NULL
consResID1025,raceID116,consID18,0,NULL
consResID1026,raceID116,consID1,0,NULL
consResID1027,raceID116,consID7,0,NULL
consResID1028,raceID117,consID3,18,NULL
consResID1029,raceID117,consID6,8,NULL
consResID1030,raceID117,consID1,9,NULL
consResID1031,raceID117,consID19,3,NULL
consResID1032,raceID117,consID7,1,NULL
consResID1033,raceID117,consID16,0,NULL
consResID1034,raceID117,consID15,0,NULL
consResID1035,raceID117,consID18,0,NULL
consResID1036,raceID117,consID17,0,NULL
consResID1037,raceID117,consID4,0,NULL
consResID1038,raceID118,consID6,15,NULL
consResID1039,raceID118,consID3,8,NULL
consResID1040,raceID118,consID1,10,NULL
consResID1041,raceID118,consID4,3,NULL
consResID1042,raceID118,consID7,2,NULL
consResID1043,raceID118,consID16,1,NULL
consResID1044,raceID118,consID15,0,NULL
consResID1045,raceID118,consID17,0,NULL
consResID1046,raceID118,consID19,0,NULL
consResID1047,raceID118,consID18,0,NULL
consResID1048,raceID119,consID3,10,NULL
consResID1049,raceID119,consID1,8,NULL
consResID1050,raceID119,consID4,11,NULL
consResID1051,raceID119,consID7,7,NULL
consResID1052,raceID119,consID6,2,NULL
consResID1053,raceID119,consID16,1,NULL
consResID1054,raceID119,consID15,0,NULL
consResID1055,raceID119,consID19,0,NULL
consResID1056,raceID119,consID18,0,NULL
consResID1057,raceID119,consID17,0,NULL
consResID1058,raceID120,consID4,12,NULL
consResID1059,raceID120,consID1,12,NULL
consResID1060,raceID120,consID3,11,NULL
consResID1061,raceID120,consID19,3,NULL
consResID1062,raceID120,consID6,1,NULL
consResID1063,raceID120,consID15,0,NULL
consResID1064,raceID120,consID16,0,NULL
consResID1065,raceID120,consID7,0,NULL
consResID1066,raceID120,consID18,0,NULL
consResID1067,raceID120,consID17,0,NULL
consResID1068,raceID121,consID6,16,NULL
consResID1069,raceID121,consID3,12,NULL
consResID1070,raceID121,consID1,5,NULL
consResID1071,raceID121,consID16,3,NULL
consResID1072,raceID121,consID19,2,NULL
consResID1073,raceID121,consID4,1,NULL
consResID1074,raceID121,consID15,0,NULL
consResID1075,raceID121,consID17,0,NULL
consResID1076,raceID121,consID18,0,NULL
consResID1077,raceID121,consID7,0,NULL
consResID1078,raceID122,consID6,10,NULL
consResID1079,raceID122,consID1,8,NULL
consResID1080,raceID122,consID15,10,NULL
consResID1081,raceID122,consID4,5,NULL
consResID1082,raceID122,consID3,3,NULL
consResID1083,raceID122,consID17,2,NULL
consResID1084,raceID122,consID19,1,NULL
consResID1085,raceID122,consID7,0,NULL
consResID1086,raceID122,consID18,0,NULL
consResID1087,raceID122,consID16,0,NULL
consResID1088,raceID123,consID6,11,NULL
consResID1089,raceID123,consID1,14,NULL
consResID1090,raceID123,consID16,8,NULL
consResID1091,raceID123,consID4,4,NULL
consResID1092,raceID123,consID7,2,NULL
consResID1093,raceID123,consID15,0,NULL
consResID1094,raceID123,consID19,0,NULL
consResID1095,raceID123,consID3,0,NULL
consResID1096,raceID123,consID17,0,NULL
consResID1097,raceID123,consID18,0,NULL
consResID1098,raceID124,consID6,10,NULL
consResID1099,raceID124,consID3,6,NULL
consResID1100,raceID124,consID1,4,NULL
consResID1101,raceID124,consID19,3,NULL
consResID1102,raceID124,consID18,2,NULL
consResID1103,raceID124,consID7,1,NULL
consResID1104,raceID124,consID16,0,NULL
consResID1105,raceID124,consID21,0,NULL
consResID1106,raceID124,consID17,0,NULL
consResID1107,raceID124,consID4,0,NULL
consResID1108,raceID124,consID15,0,NULL
consResID1109,raceID125,consID3,16,NULL
consResID1110,raceID125,consID6,4,NULL
consResID1111,raceID125,consID4,3,NULL
consResID1112,raceID125,consID15,3,NULL
consResID1113,raceID125,consID7,0,NULL
consResID1114,raceID125,consID16,0,NULL
consResID1115,raceID125,consID17,0,NULL
consResID1116,raceID125,consID19,0,NULL
consResID1117,raceID125,consID21,0,NULL
consResID1118,raceID125,consID18,0,NULL
consResID1119,raceID125,consID1,0,NULL
consResID1120,raceID126,consID6,10,NULL
consResID1121,raceID126,consID3,8,NULL
consResID1122,raceID126,consID1,4,NULL
consResID1123,raceID126,consID4,3,NULL
consResID1124,raceID126,consID7,1,NULL
consResID1125,raceID126,consID19,0,NULL
consResID1126,raceID126,consID17,0,NULL
consResID1127,raceID126,consID16,0,NULL
consResID1128,raceID126,consID18,0,NULL
consResID1129,raceID126,consID15,0,NULL
consResID1130,raceID126,consID21,0,NULL
consResID1131,raceID127,consID6,16,NULL
consResID1132,raceID127,consID3,7,NULL
consResID1133,raceID127,consID4,2,NULL
consResID1134,raceID127,consID1,1,NULL
consResID1135,raceID127,consID16,0,NULL
consResID1136,raceID127,consID15,0,NULL
consResID1137,raceID127,consID18,0,NULL
consResID1138,raceID127,consID21,0,NULL
consResID1139,raceID127,consID19,0,NULL
consResID1140,raceID127,consID7,0,NULL
consResID1141,raceID127,consID17,0,NULL
consResID1142,raceID128,consID6,10,NULL
consResID1143,raceID128,consID3,6,NULL
consResID1144,raceID128,consID1,4,NULL
consResID1145,raceID128,consID15,5,NULL
consResID1146,raceID128,consID21,1,NULL
consResID1147,raceID128,consID16,0,NULL
consResID1148,raceID128,consID7,0,NULL
consResID1149,raceID128,consID4,0,NULL
consResID1150,raceID128,consID19,0,NULL
consResID1151,raceID128,consID17,0,NULL
consResID1152,raceID128,consID18,0,NULL
consResID1153,raceID129,consID6,16,NULL
consResID1154,raceID129,consID3,7,NULL
consResID1155,raceID129,consID17,2,NULL
consResID1156,raceID129,consID1,1,NULL
consResID1157,raceID129,consID4,0,NULL
consResID1158,raceID129,consID7,0,NULL
consResID1159,raceID129,consID16,0,NULL
consResID1160,raceID129,consID21,0,NULL
consResID1161,raceID129,consID18,0,NULL
consResID1162,raceID129,consID19,0,NULL
consResID1163,raceID129,consID15,0,NULL
consResID1164,raceID130,consID1,10,NULL
consResID1165,raceID130,consID6,6,NULL
consResID1166,raceID130,consID3,4,NULL
consResID1167,raceID130,consID4,3,NULL
consResID1168,raceID130,consID17,2,NULL
consResID1169,raceID130,consID21,1,NULL
consResID1170,raceID130,consID15,0,NULL
consResID1171,raceID130,consID19,0,NULL
consResID1172,raceID130,consID18,0,NULL
consResID1173,raceID130,consID7,0,NULL
consResID1174,raceID130,consID16,0,NULL
consResID1175,raceID131,consID6,14,NULL
consResID1176,raceID131,consID1,9,NULL
consResID1177,raceID131,consID17,2,NULL
consResID1178,raceID131,consID4,1,NULL
consResID1179,raceID131,consID3,0,NULL
consResID1180,raceID131,consID16,0,NULL
consResID1181,raceID131,consID15,0,NULL
consResID1182,raceID131,consID18,0,NULL
consResID1183,raceID131,consID21,0,NULL
consResID1184,raceID131,consID7,0,NULL
consResID1185,raceID131,consID19,0,NULL
consResID1186,raceID132,consID6,16,NULL
consResID1187,raceID132,consID1,4,NULL
consResID1188,raceID132,consID3,3,NULL
consResID1189,raceID132,consID4,2,NULL
consResID1190,raceID132,consID15,1,NULL
