raceId,driverId,stop,lap,time,duration,milliseconds
raceID860,driverID18,2,36,17:59:44,22.837,22837
raceID860,driverID1,2,36,17:59:54,23.464,23464
raceID860,driverID155,2,36,18:00:33,24.162,24162
raceID860,driverID819,2,35,18:01:35,48.984,48984
raceID860,driverID20,2,37,18:01:36,24.131,24131
raceID860,driverID17,2,37,18:01:58,22.915,22915
raceID860,driverID813,2,37,18:02:03,23.166,23166
raceID860,driverID8,2,37,18:02:13,23.310,23310
raceID860,driverID818,2,37,18:02:41,23.569,23569
raceID860,driverID10,2,36,18:02:46,25.046,25046
raceID860,driverID13,3,37,18:03:05,22.103,22103
raceID860,driverID5,3,37,18:04:32,28.888,28888
raceID860,driverID817,3,38,18:05:15,24.348,24348
raceID860,driverID811,3,47,18:22:20,30.888,30888
raceID860,driverID819,3,51,18:30:07,17.088,17088
raceID861,driverID815,1,1,16:05:39,25.671,25671
raceID861,driverID811,1,1,16:06:01,31.006,31006
raceID861,driverID814,1,2,16:07:52,23.988,23988
raceID861,driverID13,1,3,16:10:03,24.034,24034
raceID861,driverID10,1,3,16:10:14,25.096,25096
raceID861,driverID819,1,3,16:10:20,29.317,29317
raceID861,driverID18,1,4,16:12:01,24.305,24305
raceID861,driverID4,1,4,16:12:09,24.653,24653
raceID861,driverID807,1,4,16:12:17,23.856,23856
raceID861,driverID817,1,4,16:12:26,25.470,25470
raceID861,driverID808,1,4,16:12:28,24.718,24718
raceID861,driverID5,1,4,16:12:30,32.670,32670
raceID861,driverID1,1,5,16:14:12,24.271,24271
raceID861,driverID17,1,5,16:14:20,24.569,24569
raceID861,driverID20,1,5,16:14:27,25.658,25658
raceID861,driverID3,1,5,16:14:31,25.600,25600
raceID861,driverID813,1,5,16:14:32,25.535,25535
raceID861,driverID8,1,5,16:14:36,27.602,27602
raceID861,driverID155,1,5,16:14:39,28.122,28122
raceID861,driverID30,1,5,16:14:40,24.831,24831
raceID861,driverID811,2,7,16:20:17,26.269,26269
raceID861,driverID18,2,13,17:26:27,25.922,25922
raceID861,driverID3,2,13,17:26:30,25.199,25199
raceID861,driverID8,2,13,17:26:32,24.927,24927
raceID861,driverID155,2,13,17:26:34,26.255,26255
raceID861,driverID37,1,13,17:26:36,15.684,15684
raceID861,driverID808,2,13,17:26:37,29.359,29359
raceID861,driverID10,2,13,17:26:37,25.660,25660
raceID861,driverID811,3,13,17:26:38,24.980,24980
raceID861,driverID1,2,14,17:28:30,27.961,27961
raceID861,driverID4,2,14,17:28:34,22.864,22864
raceID861,driverID17,2,14,17:28:36,26.337,26337
raceID861,driverID13,2,14,17:28:39,24.420,24420
raceID861,driverID814,2,14,17:28:42,22.856,22856
raceID861,driverID813,2,14,17:28:42,21.621,21621
raceID861,driverID30,2,14,17:28:43,24.094,24094
raceID861,driverID817,2,14,17:28:45,24.539,24539
raceID861,driverID5,2,14,17:28:46,25.130,25130
raceID861,driverID815,2,15,17:30:37,24.520,24520
raceID861,driverID20,2,15,17:30:43,24.057,24057
raceID861,driverID818,1,15,17:30:48,24.216,24216
raceID861,driverID807,2,15,17:30:50,23.549,23549
raceID861,driverID819,2,15,17:31:03,36.542,36542
raceID861,driverID39,1,15,17:31:07,36.876,36876
raceID861,driverID18,3,15,17:31:07,36.517,36517
raceID861,driverID813,3,15,17:31:11,23.974,23974
raceID861,driverID37,2,16,17:33:35,38.887,38887
raceID861,driverID5,3,23,17:48:07,34.109,34109
raceID861,driverID18,4,24,17:50:04,23.509,23509
raceID861,driverID817,3,25,17:51:55,22.610,22610
raceID861,driverID3,3,26,17:53:46,23.050,23050
raceID861,driverID13,3,27,17:55:53,23.130,23130
raceID861,driverID817,4,37,18:16:06,23.648,23648
raceID861,driverID39,2,37,18:18:02,27.700,27700
raceID861,driverID13,4,38,18:18:08,26.934,26934
raceID861,driverID5,4,38,18:18:52,23.782,23782
raceID861,driverID17,3,39,18:19:05,23.195,23195
raceID861,driverID814,3,39,18:19:15,22.175,22175
raceID861,driverID811,4,39,18:19:18,23.824,23824
raceID861,driverID30,3,39,18:19:33,22.163,22163
raceID861,driverID813,4,39,18:19:34,23.409,23409
raceID861,driverID3,4,39,18:19:47,23.231,23231
raceID861,driverID18,5,39,18:19:49,23.477,23477
raceID861,driverID808,3,39,18:20:00,30.335,30335
raceID861,driverID10,3,39,18:20:20,25.390,25390
raceID861,driverID4,3,40,18:20:25,22.534,22534
raceID861,driverID819,3,39,18:20:48,32.224,32224
raceID861,driverID20,3,40,18:20:50,22.998,22998
raceID861,driverID8,3,40,18:20:58,25.041,25041
raceID861,driverID818,2,40,18:21:12,23.343,23343
raceID861,driverID807,3,40,18:21:13,23.358,23358
raceID861,driverID155,3,40,18:21:24,23.662,23662
raceID861,driverID37,3,39,18:22:06,28.483,28483
raceID861,driverID815,3,41,18:22:19,24.543,24543
raceID861,driverID1,3,41,18:22:31,26.338,26338
raceID861,driverID20,4,47,18:33:40,25.884,25884
raceID862,driverID4,2,27,15:50:50,20.136,20136
raceID862,driverID8,2,28,15:52:32,21.494,21494
raceID862,driverID818,2,28,15:53:07,23.623,23623
raceID862,driverID5,2,28,15:53:24,22.606,22606
raceID862,driverID811,2,29,15:54:32,21.323,21323
raceID862,driverID808,2,29,15:55:09,22.007,22007
raceID862,driverID807,2,30,15:56:37,21.027,21027
raceID862,driverID5,3,29,15:57:39,37.748,37748
raceID862,driverID20,2,31,15:57:50,21.146,21146
raceID862,driverID154,2,32,15:59:28,25.835,25835
raceID862,driverID37,2,31,15:59:35,23.488,23488
raceID862,driverID814,2,32,15:59:44,21.006,21006
raceID862,driverID813,2,33,16:01:26,21.229,21229
raceID862,driverID817,2,33,16:01:52,22.318,22318
raceID862,driverID39,2,32,16:01:55,23.151,23151
raceID862,driverID3,2,34,16:02:40,20.645,20645
raceID862,driverID17,3,34,16:03:03,20.471,20471
raceID862,driverID815,2,35,16:04:47,22.565,22565
raceID862,driverID10,2,36,16:07:41,21.515,21515
raceID862,driverID819,2,37,16:09:27,23.579,23579
raceID862,driverID1,3,38,16:09:51,20.177,20177
raceID862,driverID4,3,38,16:09:52,20.024,20024
raceID862,driverID155,3,38,16:10:03,21.795,21795
raceID862,driverID18,3,39,16:11:21,26.618,26618
raceID862,driverID13,2,41,16:15:10,20.051,20051
raceID862,driverID818,3,41,16:15:32,22.531,22531
raceID862,driverID819,3,48,16:28:45,13.981,13981
raceID862,driverID17,1,6,15:14:20,20.474,20474
raceID862,driverID155,1,9,15:19:30,21.551,21551
raceID862,driverID20,1,9,15:19:39,21.449,21449
raceID862,driverID807,1,9,15:19:47,32.407,32407
raceID862,driverID8,1,10,15:21:12,21.433,21433
raceID862,driverID1,1,10,15:21:13,20.903,20903
raceID862,driverID808,1,10,15:21:40,21.851,21851
raceID862,driverID18,1,11,15:22:56,20.563,20563
raceID862,driverID154,1,11,15:23:04,21.184,21184
raceID862,driverID814,1,11,15:23:08,20.387,20387
raceID862,driverID813,1,11,15:23:09,21.569,21569
raceID862,driverID818,1,11,15:23:22,22.835,22835
raceID862,driverID30,1,12,15:24:39,21.746,21746
raceID862,driverID4,1,12,15:24:44,20.296,20296
raceID862,driverID811,1,12,15:24:49,21.184,21184
raceID862,driverID5,1,12,15:25:06,22.713,22713
raceID862,driverID3,1,13,15:26:17,21.113,21113
raceID862,driverID815,1,16,15:31:38,23.009,23009
raceID862,driverID39,1,16,15:32:47,24.937,24937
raceID862,driverID817,1,17,15:33:56,21.884,21884
raceID862,driverID37,1,17,15:34:24,23.634,23634
raceID862,driverID13,1,18,15:35:14,20.250,20250
raceID862,driverID10,1,18,15:35:58,21.327,21327
raceID862,driverID819,1,19,15:37:45,22.306,22306
raceID862,driverID17,2,21,15:40:30,20.377,20377
raceID862,driverID1,2,22,15:42:10,20.691,20691
raceID862,driverID18,2,24,15:45:32,20.474,20474
raceID862,driverID155,2,25,15:47:30,21.012,21012
raceID863,driverID5,1,1,15:05:40,25.047,25047
raceID863,driverID817,1,7,15:15:42,25.829,25829
raceID863,driverID18,1,8,15:17:12,23.016,23016
raceID863,driverID13,1,8,15:17:14,23.557,23557
raceID863,driverID3,1,8,15:17:15,22.228,22228
raceID863,driverID1,1,9,15:18:49,28.341,28341
raceID863,driverID17,1,9,15:18:50,22.236,22236
raceID863,driverID4,1,9,15:18:53,22.094,22094
raceID863,driverID815,1,9,15:19:00,23.408,23408
raceID863,driverID811,1,9,15:19:03,23.405,23405
raceID863,driverID30,1,9,15:19:05,21.979,21979
raceID863,driverID807,1,9,15:19:08,22.413,22413
raceID863,driverID37,1,9,15:19:27,24.241,24241
raceID863,driverID154,1,10,15:20:26,23.246,23246
raceID863,driverID818,1,10,15:20:50,22.763,22763
raceID863,driverID808,1,10,15:20:55,23.411,23411
raceID863,driverID10,1,10,15:21:10,23.423,23423
raceID863,driverID39,1,10,15:21:21,25.896,25896
raceID863,driverID20,1,11,15:22:02,22.017,22017
raceID863,driverID8,1,11,15:22:13,22.412,22412
raceID863,driverID813,1,11,15:22:27,22.868,22868
raceID863,driverID819,1,12,15:24:32,24.020,24020
raceID863,driverID5,2,13,15:26:27,23.323,23323
raceID863,driverID814,1,14,15:27:28,22.069,22069
raceID863,driverID155,1,14,15:27:35,22.758,22758
raceID863,driverID807,2,19,15:36:18,22.446,22446
raceID863,driverID815,2,21,15:39:34,23.428,23428
raceID863,driverID39,2,21,15:40:50,25.204,25204
raceID863,driverID18,2,22,15:41:03,22.270,22270
raceID863,driverID3,2,22,15:41:09,22.903,22903
raceID863,driverID13,2,22,15:41:13,21.963,21963
raceID863,driverID37,2,22,15:42:24,23.420,23420
raceID863,driverID17,2,23,15:42:40,22.649,22649
raceID863,driverID1,2,23,15:42:46,30.622,30622
raceID863,driverID4,2,23,15:42:48,23.449,23449
raceID863,driverID813,2,23,15:42:55,22.330,22330
raceID863,driverID30,2,23,15:43:00,22.105,22105
raceID863,driverID808,2,23,15:43:18,23.421,23421
raceID863,driverID817,2,23,15:43:21,22.295,22295
raceID863,driverID10,2,23,15:43:55,29.648,29648
raceID863,driverID8,2,24,15:44:08,22.362,22362
raceID863,driverID811,2,24,15:44:50,22.310,22310
raceID863,driverID20,2,25,15:45:43,22.717,22717
raceID863,driverID154,2,25,15:45:51,22.896,22896
raceID863,driverID818,2,25,15:46:40,23.353,23353
raceID863,driverID5,3,25,15:47:05,23.639,23639
raceID863,driverID155,2,31,15:56:31,25.590,25590
raceID863,driverID814,2,33,15:59:46,22.483,22483
raceID863,driverID39,3,32,16:00:15,26.417,26417
raceID863,driverID3,3,36,16:04:47,21.888,21888
raceID863,driverID1,3,36,16:04:54,23.696,23696
raceID863,driverID807,3,36,16:05:05,22.560,22560
raceID863,driverID18,3,37,16:06:26,22.616,22616
raceID863,driverID4,3,37,16:06:29,23.207,23207
raceID863,driverID815,3,37,16:06:37,22.924,22924
raceID863,driverID30,3,37,16:06:38,22.192,22192
raceID863,driverID13,3,38,16:08:13,21.938,21938
raceID863,driverID811,3,38,16:08:29,22.796,22796
raceID863,driverID817,3,38,16:08:50,22.495,22495
raceID863,driverID5,4,38,16:09:08,23.173,23173
raceID863,driverID20,3,39,16:09:10,21.800,21800
raceID863,driverID8,3,39,16:09:12,22.597,22597
raceID863,driverID17,3,39,16:09:31,21.705,21705
raceID863,driverID10,3,38,16:10:20,22.933,22933
raceID863,driverID808,3,39,16:10:35,23.167,23167
raceID863,driverID37,3,38,16:10:38,24.520,24520
raceID863,driverID154,3,40,16:10:56,22.763,22763
raceID863,driverID818,3,40,16:12:03,22.241,22241
raceID863,driverID39,4,45,16:22:48,24.317,24317
raceID863,driverID155,3,50,16:28:31,24.674,24674
raceID863,driverID18,4,53,16:33:05,23.943,23943
raceID864,driverID815,1,1,14:05:24,21.864,21864
raceID864,driverID17,1,6,14:12:45,20.119,20119
raceID864,driverID20,1,7,14:14:11,19.745,19745
raceID864,driverID155,1,8,14:15:44,22.260,22260
raceID864,driverID3,1,9,14:17:10,20.502,20502
raceID864,driverID18,1,9,14:17:14,20.333,20333
raceID864,driverID814,1,9,14:17:22,19.987,19987
raceID864,driverID4,1,10,14:18:30,19.456,19456
raceID864,driverID154,1,10,14:18:42,20.223,20223
raceID864,driverID30,1,10,14:18:44,20.113,20113
raceID864,driverID818,1,10,14:18:52,20.388,20388
raceID864,driverID13,1,10,14:18:53,20.130,20130
raceID864,driverID807,1,10,14:18:56,20.521,20521
raceID864,driverID808,1,10,14:19:03,24.856,24856
raceID864,driverID37,1,10,14:19:19,22.275,22275
raceID864,driverID813,1,11,14:20:01,20.620,20620
raceID864,driverID8,1,11,14:20:05,19.777,19777
raceID864,driverID817,1,11,14:20:29,21.101,21101
raceID864,driverID39,1,11,14:20:59,21.518,21518
raceID864,driverID5,1,13,14:23:37,21.290,21290
raceID864,driverID1,1,14,14:24:59,21.963,21963
raceID864,driverID10,1,14,14:25:27,21.082,21082
raceID864,driverID819,1,15,14:27:06,20.936,20936
raceID864,driverID17,2,17,14:29:54,24.864,24864
raceID864,driverID815,2,17,14:30:09,21.055,21055
raceID864,driverID807,2,19,14:32:55,20.558,20558
raceID864,driverID37,2,19,14:33:43,22.135,22135
raceID864,driverID3,2,22,14:37:13,20.059,20059
raceID864,driverID39,2,22,14:38:37,22.515,22515
raceID864,driverID814,2,23,14:38:57,21.680,21680
raceID864,driverID818,2,23,14:38:58,22.645,22645
raceID864,driverID813,2,24,14:39:46,20.218,20218
raceID864,driverID18,2,25,14:41:49,21.061,21061
raceID864,driverID817,2,25,14:42:02,20.114,20114
raceID864,driverID4,2,26,14:42:46,20.028,20028
raceID864,driverID154,2,26,14:43:10,21.215,21215
raceID864,driverID155,2,26,14:43:23,20.381,20381
raceID864,driverID10,2,26,14:44:13,20.902,20902
raceID864,driverID8,2,27,14:44:27,21.301,21301
raceID864,driverID20,2,27,14:44:46,19.624,19624
raceID864,driverID5,2,27,14:45:19,22.566,22566
raceID864,driverID819,2,27,14:45:53,21.338,21338
raceID864,driverID13,2,28,14:46:33,13.259,13259
raceID864,driverID808,2,28,14:47:06,23.072,23072
raceID864,driverID13,3,29,14:48:17,19.699,19699
raceID864,driverID20,3,30,14:49:35,13.335,13335
raceID864,driverID1,2,35,14:57:08,19.980,19980
raceID864,driverID37,3,35,14:59:17,21.543,21543
raceID864,driverID815,3,37,15:00:35,28.531,28531
raceID864,driverID18,3,38,15:01:44,19.888,19888
raceID864,driverID807,3,39,15:03:27,20.515,20515
raceID864,driverID817,3,39,15:03:31,20.059,20059
raceID864,driverID3,3,40,15:04:39,20.197,20197
raceID864,driverID17,3,40,15:05:00,20.129,20129
raceID864,driverID818,3,40,15:05:04,20.460,20460
raceID864,driverID813,3,41,15:05:16,22.829,22829
raceID864,driverID155,3,41,15:06:09,21.311,21311
raceID864,driverID20,4,42,15:07:43,26.143,26143
raceID864,driverID814,3,42,15:08:07,19.867,19867
raceID864,driverID4,3,44,15:09:47,20.105,20105
raceID864,driverID5,3,43,15:10:04,21.275,21275
raceID864,driverID808,3,44,15:11:45,21.817,21817
raceID864,driverID13,4,45,15:12:32,22.645,22645
raceID864,driverID8,3,48,15:16:02,20.073,20073
raceID864,driverID10,3,47,15:16:42,20.669,20669
raceID864,driverID154,3,51,15:20:41,21.035,21035
raceID864,driverID37,4,51,15:24:24,21.471,21471
raceID865,driverID155,1,1,14:04:47,28.390,28390
raceID865,driverID808,1,3,14:08:18,39.391,39391
raceID865,driverID818,1,17,14:27:24,26.063,26063
raceID865,driverID3,1,27,14:40:15,24.874,24874
raceID865,driverID17,1,29,14:42:54,25.566,25566
raceID865,driverID1,1,29,14:43:03,25.748,25748
raceID865,driverID8,1,29,14:43:28,26.380,26380
raceID865,driverID807,1,29,14:43:29,26.447,26447
raceID865,driverID811,1,29,14:43:29,26.410,26410
raceID865,driverID39,1,29,14:44:09,27.306,27306
raceID865,driverID4,1,30,14:44:22,25.220,25220
raceID865,driverID5,1,30,14:44:53,26.066,26066
raceID865,driverID10,1,30,14:45:01,25.567,25567
raceID865,driverID13,1,31,14:45:47,24.993,24993
raceID865,driverID819,1,33,14:49:17,27.186,27186
raceID865,driverID30,1,34,14:50:07,25.117,25117
raceID865,driverID815,1,34,14:50:36,25.666,25666
raceID865,driverID814,1,35,14:51:32,25.642,25642
raceID865,driverID18,1,38,14:55:43,25.219,25219
raceID865,driverID815,2,39,14:57:38,19.677,19677
raceID865,driverID817,1,40,14:58:28,25.335,25335
raceID865,driverID20,1,46,15:05:40,25.079,25079
raceID865,driverID10,2,54,15:17:48,36.503,36503
raceID865,driverID818,2,70,15:38:55,26.157,26157
raceID865,driverID5,2,73,15:43:52,31.293,31293
raceID865,driverID39,2,74,15:46:48,26.973,26973
raceID866,driverID13,1,12,14:19:28,21.128,21128
raceID866,driverID814,1,13,14:20:45,21.489,21489
raceID866,driverID30,1,13,14:20:47,21.807,21807
raceID866,driverID18,1,15,14:23:32,21.748,21748
raceID866,driverID20,1,16,14:24:31,21.639,21639
raceID866,driverID818,1,16,14:24:55,22.278,22278
raceID866,driverID1,1,17,14:25:51,21.375,21375
raceID866,driverID17,1,17,14:25:59,21.199,21199
raceID866,driverID817,1,17,14:26:17,21.689,21689
raceID866,driverID5,1,17,14:26:32,21.733,21733
raceID866,driverID808,1,18,14:27:54,21.888,21888
raceID866,driverID4,1,19,14:28:31,21.133,21133
raceID866,driverID3,1,19,14:28:43,21.222,21222
raceID866,driverID154,1,21,14:31:23,21.830,21830
raceID866,driverID807,1,21,14:31:32,24.583,24583
raceID866,driverID811,1,23,14:34:41,22.781,22781
raceID866,driverID155,1,24,14:35:30,21.453,21453
raceID866,driverID10,1,24,14:36:31,25.520,25520
raceID866,driverID819,1,28,14:41:55,23.291,23291
raceID866,driverID813,1,29,14:42:22,22.704,22704
raceID866,driverID18,2,33,14:47:50,21.845,21845
raceID866,driverID3,2,38,14:53:57,21.179,21179
raceID866,driverID8,1,40,14:56:32,21.534,21534
raceID866,driverID815,1,41,14:57:52,21.407,21407
raceID866,driverID807,2,42,14:59:35,23.660,23660
raceID866,driverID5,2,42,15:00:15,21.704,21704
raceID866,driverID30,2,43,15:00:53,22.524,22524
raceID866,driverID818,2,43,15:01:05,23.163,23163
raceID866,driverID808,2,43,15:01:38,21.403,21403
raceID866,driverID814,2,44,15:02:08,21.734,21734
raceID866,driverID818,3,47,15:06:41,14.641,14641
raceID866,driverID1,2,50,15:09:20,22.530,22530
raceID866,driverID17,2,52,15:12:15,21.254,21254
raceID866,driverID18,3,52,15:13:15,21.363,21363
raceID866,driverID13,2,58,15:20:18,21.115,21115
raceID866,driverID817,2,58,15:20:40,21.558,21558
raceID866,driverID20,2,63,15:26:26,22.428,22428
raceID867,driverID18,1,10,14:21:23,20.246,20246
raceID867,driverID815,1,10,14:21:27,21.032,21032
raceID867,driverID13,1,11,14:23:08,20.498,20498
raceID867,driverID819,1,11,14:23:43,31.636,31636
raceID867,driverID5,1,12,14:25:12,21.040,21040
raceID867,driverID1,1,13,14:26:30,19.355,19355
raceID867,driverID808,1,13,14:26:58,20.726,20726
raceID867,driverID155,1,14,14:28:20,23.071,23071
raceID867,driverID8,1,14,14:28:21,21.879,21879
raceID867,driverID813,1,14,14:28:23,21.342,21342
raceID867,driverID807,1,14,14:28:26,21.198,21198
raceID867,driverID817,1,14,14:28:38,21.209,21209
raceID867,driverID37,1,14,14:29:09,23.127,23127
raceID867,driverID4,1,15,14:30:09,19.789,19789
raceID867,driverID39,1,15,14:31:07,22.930,22930
raceID867,driverID20,1,16,14:31:32,20.357,20357
raceID867,driverID154,1,16,14:31:48,20.479,20479
raceID867,driverID818,1,17,14:34:17,21.303,21303
raceID867,driverID30,1,19,14:37:38,20.477,20477
raceID867,driverID17,1,19,14:37:40,20.246,20246
raceID867,driverID3,1,20,14:39:17,20.625,20625
raceID867,driverID155,2,20,14:39:29,25.719,25719
raceID867,driverID811,1,20,14:40:14,28.440,28440
raceID867,driverID814,1,23,14:44:48,20.295,20295
raceID867,driverID811,2,24,14:47:48,14.659,14659
raceID867,driverID815,2,25,14:48:26,20.904,20904
raceID867,driverID808,2,25,14:48:42,21.224,21224
raceID867,driverID18,2,26,14:50:09,19.640,19640
raceID867,driverID13,2,27,14:51:54,20.126,20126
raceID867,driverID5,2,27,14:53:03,24.445,24445
raceID867,driverID154,2,28,14:53:16,23.183,23183
raceID867,driverID1,2,28,14:53:30,31.081,31081
raceID867,driverID4,2,28,14:53:33,20.718,20718
raceID867,driverID8,2,28,14:53:38,21.103,21103
raceID867,driverID813,2,28,14:53:44,21.525,21525
raceID867,driverID807,2,28,14:53:50,20.332,20332
raceID867,driverID808,3,28,14:54:43,21.407,21407
raceID867,driverID20,2,29,14:55:02,20.023,20023
raceID867,driverID37,2,28,14:55:13,23.125,23125
raceID867,driverID819,2,28,14:55:13,22.838,22838
raceID867,driverID39,2,29,14:57:51,26.370,26370
raceID867,driverID13,3,34,15:07:46,39.041,39041
raceID867,driverID817,2,37,15:12:44,22.597,22597
raceID867,driverID17,2,38,15:14:32,20.222,20222
raceID867,driverID39,3,39,15:16:58,14.780,14780
raceID867,driverID30,2,41,15:19:40,20.041,20041
raceID867,driverID3,2,46,15:28:36,20.115,20115
raceID867,driverID808,4,47,15:30:40,30.800,30800
raceID867,driverID13,4,53,15:41:54,20.476,20476
raceID868,driverID819,2,32,13:58:04,26.164,26164
raceID868,driverID17,2,33,13:57:42,25.179,25179
raceID868,driverID813,2,12,13:24:16,33.068,33068
raceID868,driverID13,1,13,13:24:56,25.325,25325
raceID868,driverID8,1,13,13:24:58,25.581,25581
raceID868,driverID819,1,13,13:25:46,26.313,26313
raceID868,driverID17,1,14,13:26:30,25.854,25854
raceID868,driverID811,1,14,13:26:49,25.983,25983
raceID868,driverID818,1,14,13:26:57,26.489,26489
raceID868,driverID4,1,15,13:28:03,25.372,25372
raceID868,driverID3,1,15,13:28:30,25.189,25189
raceID868,driverID155,1,16,13:30:03,26.845,26845
raceID868,driverID807,1,16,13:30:05,26.060,26060
raceID868,driverID18,1,16,13:30:09,25.138,25138
raceID868,driverID817,1,16,13:30:14,25.626,25626
raceID868,driverID39,1,16,13:30:53,29.908,29908
raceID868,driverID10,1,18,13:34:02,26.165,26165
raceID868,driverID1,1,21,13:38:11,24.498,24498
raceID868,driverID154,2,26,13:46:39,25.388,25388
raceID868,driverID37,1,27,13:49:37,27.715,27715
raceID868,driverID1,2,28,13:49:52,25.003,25003
raceID868,driverID817,2,29,13:51:50,25.613,25613
raceID868,driverID5,2,29,13:52:21,26.434,26434
raceID868,driverID811,2,30,13:53:19,26.573,26573
raceID868,driverID20,2,31,13:54:33,25.319,25319
raceID868,driverID18,2,31,13:55:02,24.762,24762
raceID868,driverID818,2,32,13:56:46,26.200,26200
raceID868,driverID814,1,1,13:05:45,32.790,32790
raceID868,driverID154,1,2,13:06:42,34.201,34201
raceID868,driverID20,1,10,13:19:58,25.829,25829
raceID868,driverID813,1,11,13:21:39,25.630,25630
raceID868,driverID815,1,11,13:21:41,25.192,25192
raceID868,driverID30,1,12,13:23:17,25.938,25938
raceID868,driverID5,1,12,13:23:46,26.196,26196
raceID868,driverID8,2,34,13:59:31,25.871,25871
raceID868,driverID30,2,34,13:59:45,25.552,25552
raceID868,driverID13,2,35,14:01:05,25.110,25110
raceID868,driverID807,2,35,14:01:25,25.444,25444
raceID868,driverID39,2,35,14:03:37,27.944,27944
raceID868,driverID4,2,37,14:04:03,24.998,24998
raceID868,driverID155,2,37,14:04:36,39.208,39208
raceID868,driverID3,2,37,14:04:48,33.529,33529
raceID868,driverID10,2,38,14:07:52,25.241,25241
raceID869,driverID13,1,1,14:04:39,23.049,23049
raceID869,driverID811,1,1,14:04:53,47.942,47942
raceID869,driverID154,1,1,14:04:56,32.766,32766
raceID869,driverID1,1,3,14:07:52,21.012,21012
raceID869,driverID818,1,6,14:11:33,18.901,18901
raceID869,driverID814,1,10,14:17:02,17.899,17899
raceID869,driverID8,1,11,14:18:20,18.002,18002
raceID869,driverID807,1,12,14:19:41,18.442,18442
raceID869,driverID17,1,12,14:19:43,18.253,18253
raceID869,driverID3,1,12,14:19:51,18.395,18395
raceID869,driverID813,1,13,14:21:05,19.646,19646
raceID869,driverID5,1,13,14:21:24,19.385,19385
raceID869,driverID30,1,14,14:22:25,18.497,18497
raceID869,driverID808,1,14,14:22:47,19.802,19802
raceID869,driverID815,1,17,14:26:37,18.143,18143
raceID869,driverID4,1,18,14:27:43,17.570,17570
raceID869,driverID18,1,19,14:29:13,17.867,17867
raceID869,driverID817,1,19,14:29:34,18.374,18374
raceID869,driverID10,1,19,14:30:15,21.399,21399
raceID869,driverID20,1,20,14:30:30,17.512,17512
raceID869,driverID37,1,20,14:31:43,19.850,19850
raceID869,driverID819,1,21,14:32:56,17.821,17821
raceID869,driverID155,1,22,14:33:31,18.904,18904
raceID869,driverID39,1,22,14:34:43,19.535,19535
raceID869,driverID13,2,24,14:36:49,19.137,19137
raceID869,driverID154,2,24,14:37:20,20.388,20388
raceID869,driverID811,2,25,14:38:46,18.822,18822
raceID869,driverID818,2,27,14:40:49,18.425,18425
raceID869,driverID807,2,31,14:46:05,18.286,18286
raceID869,driverID5,2,31,14:46:32,18.801,18801
raceID869,driverID1,2,31,14:46:44,17.598,17598
raceID869,driverID3,2,32,14:47:31,17.894,17894
raceID869,driverID808,2,32,14:47:59,18.323,18323
raceID869,driverID30,2,36,14:52:44,17.928,17928
raceID869,driverID8,2,38,14:55:22,17.735,17735
raceID869,driverID813,2,38,14:55:56,19.210,19210
raceID869,driverID817,2,38,14:55:57,17.990,17990
raceID869,driverID814,2,39,14:57:08,17.968,17968
raceID869,driverID18,2,40,14:57:48,16.831,16831
raceID869,driverID815,2,40,14:58:14,18.199,18199
raceID869,driverID17,2,40,14:58:22,17.290,17290
raceID869,driverID4,2,41,14:59:05,17.942,17942
raceID869,driverID20,2,41,14:59:07,17.859,17859
raceID869,driverID10,2,40,15:00:18,18.952,18952
raceID869,driverID154,3,42,15:02:09,22.743,22743
raceID869,driverID155,2,43,15:02:13,19.177,19177
raceID869,driverID819,2,43,15:03:49,19.391,19391
raceID869,driverID5,3,44,15:04:41,19.233,19233
raceID869,driverID818,3,45,15:05:35,19.949,19949
raceID869,driverID807,3,46,15:06:33,18.365,18365
raceID869,driverID37,2,45,15:07:26,20.664,20664
raceID869,driverID13,3,47,15:08:15,19.680,19680
raceID869,driverID1,3,47,15:08:33,18.877,18877
raceID869,driverID39,2,46,15:08:59,19.382,19382
raceID869,driverID811,3,47,15:09:01,18.313,18313
raceID869,driverID3,3,50,15:11:59,18.741,18741
raceID869,driverID808,3,50,15:12:58,18.354,18354
raceID869,driverID30,3,52,15:14:25,18.163,18163
raceID869,driverID5,4,53,15:17:23,28.988,28988
raceID869,driverID813,3,57,15:22:00,18.085,18085
raceID870,driverID30,1,1,14:08:08,21.336,21336
raceID870,driverID30,2,4,14:12:58,13.199,13199
raceID870,driverID155,1,8,14:18:40,20.234,20234
raceID870,driverID818,1,12,14:24:37,20.363,20363
raceID870,driverID817,1,14,14:27:32,20.510,20510
raceID870,driverID18,1,15,14:28:38,19.408,19408
raceID870,driverID807,1,15,14:28:52,20.736,20736
raceID870,driverID813,1,15,14:28:54,20.304,20304
raceID870,driverID811,1,16,14:30:15,20.213,20213
raceID870,driverID3,1,16,14:30:21,20.352,20352
raceID870,driverID814,1,16,14:30:26,20.460,20460
raceID870,driverID20,1,17,14:31:35,19.380,19380
raceID870,driverID4,1,17,14:31:38,19.669,19669
raceID870,driverID5,1,17,14:32:09,20.780,20780
raceID870,driverID1,1,18,14:32:53,20.436,20436
raceID870,driverID13,1,18,14:33:17,19.981,19981
raceID870,driverID808,1,18,14:33:47,21.070,21070
raceID870,driverID39,1,18,14:34:22,21.259,21259
