driverStandingsId,raceId,driverId,points,position,positionText,wins
driverStandID21309,raceID445,driverID163,24,4,4,0
driverStandID21310,raceID445,driverID160,2,18,18,0
driverStandID21311,raceID445,driverID183,0,26,26,0
driverStandID21312,raceID445,driverID112,0,25,25,0
driverStandID21313,raceID445,driverID188,0,24,24,0
driverStandID21314,raceID445,driverID172,5,12,12,0
driverStandID21315,raceID445,driverID105,11.5,8,8,1
driverStandID21316,raceID445,driverID184,0,21,21,0
driverStandID21317,raceID445,driverID102,9,9,9,0
driverStandID21318,raceID445,driverID84,0,27,27,0
driverStandID21319,raceID445,driverID185,0,29,29,0
driverStandID21320,raceID445,driverID181,0,22,22,0
driverStandID21321,raceID445,driverID189,0,30,30,0
driverStandID21322,raceID445,driverID190,0,20,20,0
driverStandID21323,raceID445,driverID179,0,28,28,0
driverStandID21324,raceID445,driverID191,0,31,31,0
driverStandID21325,raceID446,driverID117,44.5,1,1,4
driverStandID21326,raceID446,driverID177,20.5,6,6,1
driverStandID21327,raceID446,driverID173,29,3,3,0
driverStandID21328,raceID446,driverID158,3,14,14,0
driverStandID21329,raceID446,driverID175,10,9,9,0
driverStandID21330,raceID446,driverID123,3,17,17,0
driverStandID21331,raceID446,driverID176,0,19,19,0
driverStandID21332,raceID446,driverID156,0,23,23,0
driverStandID21333,raceID446,driverID118,23,5,5,0
driverStandID21334,raceID446,driverID110,3,16,16,0
driverStandID21335,raceID446,driverID119,3,15,15,0
driverStandID21336,raceID446,driverID182,39,2,2,3
driverStandID21337,raceID446,driverID95,9,11,11,0
driverStandID21338,raceID446,driverID137,18,7,7,2
driverStandID21339,raceID446,driverID170,4,13,13,0
driverStandID21340,raceID446,driverID163,25,4,4,0
driverStandID21341,raceID446,driverID160,2,18,18,0
driverStandID21342,raceID446,driverID183,0,24,24,0
driverStandID21343,raceID446,driverID112,0,27,27,0
driverStandID21344,raceID446,driverID188,0,25,25,0
driverStandID21345,raceID446,driverID172,5,12,12,0
driverStandID21346,raceID446,driverID105,11.5,8,8,1
driverStandID21347,raceID446,driverID184,0,22,22,0
driverStandID21348,raceID446,driverID102,9,10,10,0
driverStandID21349,raceID446,driverID84,0,28,28,0
driverStandID21350,raceID446,driverID185,0,29,29,0
driverStandID21351,raceID446,driverID181,0,21,21,0
driverStandID21352,raceID446,driverID189,0,30,30,0
driverStandID21353,raceID446,driverID190,0,20,20,0
driverStandID21354,raceID446,driverID179,0,26,26,0
driverStandID21355,raceID446,driverID191,0,31,31,0
driverStandID21356,raceID447,driverID117,44.5,2,2,4
driverStandID21357,raceID447,driverID177,20.5,7,7,1
driverStandID21358,raceID447,driverID173,29,3,3,0
driverStandID21359,raceID447,driverID158,3,15,15,0
driverStandID21360,raceID447,driverID175,10,9,9,0
driverStandID21361,raceID447,driverID123,5,14,14,0
driverStandID21362,raceID447,driverID176,1,19,19,0
driverStandID21363,raceID447,driverID156,0,24,24,0
driverStandID21364,raceID447,driverID118,23,6,6,0
driverStandID21365,raceID447,driverID110,3,17,17,0
driverStandID21366,raceID447,driverID119,3,16,16,0
driverStandID21367,raceID447,driverID182,48,1,1,4
driverStandID21368,raceID447,driverID95,9,11,11,0
driverStandID21369,raceID447,driverID137,24,5,5,2
driverStandID21370,raceID447,driverID170,7,12,12,0
driverStandID21371,raceID447,driverID163,25,4,4,0
driverStandID21372,raceID447,driverID160,2,18,18,0
driverStandID21373,raceID447,driverID183,0,21,21,0
driverStandID21374,raceID447,driverID112,0,27,27,0
driverStandID21375,raceID447,driverID188,0,25,25,0
driverStandID21376,raceID447,driverID172,5,13,13,0
driverStandID21377,raceID447,driverID105,15.5,8,8,1
driverStandID21378,raceID447,driverID184,0,23,23,0
driverStandID21379,raceID447,driverID102,9,10,10,0
driverStandID21380,raceID447,driverID84,0,29,29,0
driverStandID21381,raceID447,driverID185,0,30,30,0
driverStandID21382,raceID447,driverID181,0,22,22,0
driverStandID21383,raceID447,driverID189,0,31,31,0
driverStandID21384,raceID447,driverID190,0,20,20,0
driverStandID21385,raceID447,driverID179,0,26,26,0
driverStandID21386,raceID447,driverID191,0,32,32,0
driverStandID21387,raceID447,driverID77,0,28,28,0
driverStandID21388,raceID447,driverID140,0,33,33,0
driverStandID21389,raceID448,driverID117,53.5,2,2,5
driverStandID21390,raceID448,driverID177,20.5,7,7,1
driverStandID21391,raceID448,driverID173,32,3,3,0
driverStandID21392,raceID448,driverID158,3,15,15,0
driverStandID21393,raceID448,driverID175,11,10,10,0
driverStandID21394,raceID448,driverID123,5,14,14,0
driverStandID21395,raceID448,driverID176,1,19,19,0
driverStandID21396,raceID448,driverID156,0,24,24,0
driverStandID21397,raceID448,driverID118,23,6,6,0
driverStandID21398,raceID448,driverID110,3,17,17,0
driverStandID21399,raceID448,driverID119,3,16,16,0
driverStandID21400,raceID448,driverID182,54,1,1,4
driverStandID21401,raceID448,driverID95,13,9,9,0
driverStandID21402,raceID448,driverID137,24,5,5,2
driverStandID21403,raceID448,driverID170,9,12,12,0
driverStandID21404,raceID448,driverID163,25,4,4,0
driverStandID21405,raceID448,driverID160,2,18,18,0
driverStandID21406,raceID448,driverID183,0,20,20,0
driverStandID21407,raceID448,driverID112,0,27,27,0
driverStandID21408,raceID448,driverID188,0,25,25,0
driverStandID21409,raceID448,driverID172,5,13,13,0
driverStandID21410,raceID448,driverID105,15.5,8,8,1
driverStandID21411,raceID448,driverID184,0,23,23,0
driverStandID21412,raceID448,driverID102,9,11,11,0
driverStandID21413,raceID448,driverID84,0,30,30,0
driverStandID21414,raceID448,driverID185,0,31,31,0
driverStandID21415,raceID448,driverID181,0,22,22,0
driverStandID21416,raceID448,driverID189,0,28,28,0
driverStandID21417,raceID448,driverID190,0,21,21,0
driverStandID21418,raceID448,driverID179,0,26,26,0
driverStandID21419,raceID448,driverID191,0,32,32,0
driverStandID21420,raceID448,driverID77,0,29,29,0
driverStandID21421,raceID448,driverID140,0,33,33,0
driverStandID21489,raceID449,driverID94,0,34,34,0
driverStandID21488,raceID449,driverID140,3,17,17,0
driverStandID21487,raceID449,driverID77,0,22,22,0
driverStandID21486,raceID449,driverID191,0,33,33,0
driverStandID21485,raceID449,driverID179,0,28,28,0
driverStandID21484,raceID449,driverID190,0,24,24,0
driverStandID21483,raceID449,driverID189,0,21,21,0
driverStandID21481,raceID449,driverID185,0,32,32,0
driverStandID21480,raceID449,driverID84,0,31,31,0
driverStandID21479,raceID449,driverID102,9,11,11,0
driverStandID21477,raceID449,driverID105,21.5,7,7,1
driverStandID21476,raceID449,driverID172,5,14,14,0
driverStandID21475,raceID449,driverID188,0,29,29,0
driverStandID21474,raceID449,driverID112,0,30,30,0
driverStandID21473,raceID449,driverID183,0,23,23,0
driverStandID21471,raceID449,driverID163,25,4,4,0
driverStandID21470,raceID449,driverID170,9,12,12,0
driverStandID21469,raceID449,driverID137,24,5,5,2
driverStandID21465,raceID449,driverID110,3,18,18,0
driverStandID21464,raceID449,driverID118,23,6,6,0
driverStandID21462,raceID449,driverID176,1,20,20,0
driverStandID21461,raceID449,driverID123,5,15,15,0
driverStandID21460,raceID449,driverID175,11,10,10,0
driverStandID21458,raceID449,driverID173,32,3,3,0
driverStandID21478,raceID449,driverID184,0,26,26,0
driverStandID21482,raceID449,driverID181,0,25,25,0
driverStandID21468,raceID449,driverID95,13,9,9,0
driverStandID21472,raceID449,driverID160,2,19,19,0
driverStandID21457,raceID449,driverID177,20.5,8,8,1
driverStandID21459,raceID449,driverID158,3,16,16,0
driverStandID21463,raceID449,driverID156,0,27,27,0
driverStandID21467,raceID449,driverID182,63,1,1,5
driverStandID21466,raceID449,driverID119,7,13,13,0
driverStandID21456,raceID449,driverID117,53.5,2,2,5
driverStandID21490,raceID450,driverID117,62.5,2,2,6
driverStandID21491,raceID450,driverID177,20.5,8,8,1
driverStandID21492,raceID450,driverID173,32,3,3,0
driverStandID21493,raceID450,driverID158,3,16,16,0
driverStandID21494,raceID450,driverID175,11,10,10,0
driverStandID21495,raceID450,driverID123,5,15,15,0
driverStandID21496,raceID450,driverID176,1,20,20,0
driverStandID21497,raceID450,driverID156,0,27,27,0
driverStandID21498,raceID450,driverID118,23,7,7,0
driverStandID21499,raceID450,driverID110,3,18,18,0
driverStandID21500,raceID450,driverID119,8,13,13,0
driverStandID21501,raceID450,driverID182,66,1,1,5
driverStandID21502,raceID450,driverID95,13,9,9,0
driverStandID21503,raceID450,driverID137,28,4,4,2
driverStandID21504,raceID450,driverID170,9,12,12,0
driverStandID21505,raceID450,driverID163,27,6,6,0
driverStandID21506,raceID450,driverID160,2,19,19,0
driverStandID21507,raceID450,driverID183,0,23,23,0
driverStandID21508,raceID450,driverID112,0,30,30,0
driverStandID21509,raceID450,driverID188,0,29,29,0
driverStandID21510,raceID450,driverID172,5,14,14,0
driverStandID21511,raceID450,driverID105,27.5,5,5,1
driverStandID21512,raceID450,driverID184,0,25,25,0
driverStandID21513,raceID450,driverID102,9,11,11,0
driverStandID21514,raceID450,driverID84,0,31,31,0
driverStandID21515,raceID450,driverID185,0,32,32,0
